SET,CLASSES,ACCURACY,NORMALIZE,BATCH_SIZE,EPOCHS,# CLASSES,LEARNING RATE,WEIGHT DECAY,IMAGE SIZE
random/1921,['Yorkshire terrier' 'turnstile' 'apron' 'refrigerator' 'sock' 'beach wagon' 'acorn' 'water tower' 'wok' 'mantis'],54.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1922,['umbrella' 'bikini' 'mantis' 'iPod' 'espresso' 'pole' 'basketball' 'dam' 'hog' 'gasmask'],48.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1922,['umbrella' 'bikini' 'mantis' 'iPod' 'espresso' 'pole' 'basketball' 'dam' 'hog' 'gasmask'],46.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1923,['bucket' 'drumstick' 'seashore' 'maypole' 'African elephant' 'espresso' 'remote control' 'basketball' 'hourglass' 'confectionery'],50.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1923,['bucket' 'drumstick' 'seashore' 'maypole' 'African elephant' 'espresso' 'remote control' 'basketball' 'hourglass' 'confectionery'],52.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1924,['king penguin' 'scorpion' 'bannister' 'Labrador retriever' 'Yorkshire terrier' 'hourglass' 'bucket' 'magnetic compass' 'gazelle' 'centipede'],39.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1924,['king penguin' 'scorpion' 'bannister' 'Labrador retriever' 'Yorkshire terrier' 'hourglass' 'bucket' 'magnetic compass' 'gazelle' 'centipede'],42.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1925,['bison' 'lawn mower' 'parking meter' 'black widow' 'flagpole' 'pretzel' 'iPod' 'dumbbell' 'Yorkshire terrier' 'dugong'],60.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1925,['bison' 'lawn mower' 'parking meter' 'black widow' 'flagpole' 'pretzel' 'iPod' 'dumbbell' 'Yorkshire terrier' 'dugong'],57.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1926,['bullet train' 'chimpanzee' 'hog' 'Labrador retriever' 'umbrella' 'brown bear' 'frying pan' 'sewing machine' 'sulphur butterfly' 'poncho'],53.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1926,['bullet train' 'chimpanzee' 'hog' 'Labrador retriever' 'umbrella' 'brown bear' 'frying pan' 'sewing machine' 'sulphur butterfly' 'poncho'],54.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1927,['military uniform' 'gasmask' 'torch' 'slug' 'ladybug' 'neck brace' 'Egyptian cat' 'coral reef' 'banana' 'gazelle'],53.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1927,['military uniform' 'gasmask' 'torch' 'slug' 'ladybug' 'neck brace' 'Egyptian cat' 'coral reef' 'banana' 'gazelle'],52.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1928,"['seashore' 'maypole' ""potter's wheel"" 'orange' 'school bus' 'lion' 'magnetic compass' 'candle' 'lakeside' 'meat loaf']",61.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1928,"['seashore' 'maypole' ""potter's wheel"" 'orange' 'school bus' 'lion' 'magnetic compass' 'candle' 'lakeside' 'meat loaf']",62.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1929,['wooden spoon' 'lawn mower' 'projectile' 'jellyfish' 'bullfrog' 'hog' 'basketball' 'lifeboat' 'rugby ball' 'plate'],56.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1929,['wooden spoon' 'lawn mower' 'projectile' 'jellyfish' 'bullfrog' 'hog' 'basketball' 'lifeboat' 'rugby ball' 'plate'],56.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1930,['fountain' 'mashed potato' 'parking meter' 'goose' 'hog' 'scoreboard' 'dragonfly' 'pizza' 'crane' 'spider web'],53.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1930,['fountain' 'mashed potato' 'parking meter' 'goose' 'hog' 'scoreboard' 'dragonfly' 'pizza' 'crane' 'spider web'],55.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1931,['goldfish' 'spiny lobster' 'ice lolly' 'meat loaf' 'teddy' 'German shepherd' 'mantis' 'acorn' 'cliff dwelling' 'chain'],45.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1931,['goldfish' 'spiny lobster' 'ice lolly' 'meat loaf' 'teddy' 'German shepherd' 'mantis' 'acorn' 'cliff dwelling' 'chain'],50.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1932,['suspension bridge' 'turnstile' 'brown bear' 'potpie' 'banana' 'desk' 'dugong' 'fountain' 'umbrella' 'syringe'],53.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1932,['suspension bridge' 'turnstile' 'brown bear' 'potpie' 'banana' 'desk' 'dugong' 'fountain' 'umbrella' 'syringe'],58.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1933,['viaduct' 'acorn' 'Yorkshire terrier' 'bucket' 'barbershop' 'frying pan' 'volleyball' 'projectile' 'parking meter' 'cockroach'],48.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1933,['viaduct' 'acorn' 'Yorkshire terrier' 'bucket' 'barbershop' 'frying pan' 'volleyball' 'projectile' 'parking meter' 'cockroach'],46.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1934,['mantis' 'standard poodle' 'snail' 'thatch' 'magnetic compass' 'reel' 'bannister' 'bathtub' 'cauliflower' 'golden retriever'],40.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1934,['mantis' 'standard poodle' 'snail' 'thatch' 'magnetic compass' 'reel' 'bannister' 'bathtub' 'cauliflower' 'golden retriever'],41.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1935,['sea slug' 'dugong' 'school bus' 'beer bottle' 'cliff' 'pizza' 'vestment' 'koala' 'American alligator' 'frying pan'],65.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1935,['sea slug' 'dugong' 'school bus' 'beer bottle' 'cliff' 'pizza' 'vestment' 'koala' 'American alligator' 'frying pan'],64.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1936,['swimming trunks' 'rugby ball' 'albatross' 'monarch' 'suspension bridge' 'CD player' 'thatch' 'Christmas stocking' 'birdhouse' 'confectionery'],58.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1936,['swimming trunks' 'rugby ball' 'albatross' 'monarch' 'suspension bridge' 'CD player' 'thatch' 'Christmas stocking' 'birdhouse' 'confectionery'],59.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1937,['desk' 'vestment' 'grasshopper' 'black widow' 'fountain' 'barbershop' 'pizza' 'crane' 'golden retriever' 'punching bag'],56.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1937,['desk' 'vestment' 'grasshopper' 'black widow' 'fountain' 'barbershop' 'pizza' 'crane' 'golden retriever' 'punching bag'],59.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1938,['fountain' 'potpie' 'spider web' 'tarantula' 'brass' 'binoculars' 'freight car' 'organ' 'rocking chair' 'chimpanzee'],56.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1938,['fountain' 'potpie' 'spider web' 'tarantula' 'brass' 'binoculars' 'freight car' 'organ' 'rocking chair' 'chimpanzee'],59.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1939,"['goose' 'poncho' ""potter's wheel"" 'trilobite' 'barn' 'barrel' 'bannister' 'maypole' 'hog' 'nail']",44.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1939,"['goose' 'poncho' ""potter's wheel"" 'trilobite' 'barn' 'barrel' 'bannister' 'maypole' 'hog' 'nail']",43.80%,True,100,25,10,0.00100,0.00,32x32x3
SET,CLASSES,ACCURACY,NORMALIZE,BATCH_SIZE,EPOCHS,# CLASSES,LEARNING RATE,WEIGHT DECAY,IMAGE SIZE
random/1940,['chest' 'lawn mower' 'limousine' 'tabby' 'brown bear' 'freight car' 'birdhouse' 'go-kart' 'beer bottle' 'black widow'],53.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1940,['chest' 'lawn mower' 'limousine' 'tabby' 'brown bear' 'freight car' 'birdhouse' 'go-kart' 'beer bottle' 'black widow'],55.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1941,['dam' 'pomegranate' 'jellyfish' 'orange' 'abacus' 'bison' 'sports car' 'cockroach' 'cash machine' 'tailed frog'],66.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1941,['dam' 'pomegranate' 'jellyfish' 'orange' 'abacus' 'bison' 'sports car' 'cockroach' 'cash machine' 'tailed frog'],69.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1942,['sulphur butterfly' 'moving van' 'koala' 'viaduct' 'fountain' 'tractor' 'plunger' 'grasshopper' 'tabby' 'butcher shop'],54.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1942,['sulphur butterfly' 'moving van' 'koala' 'viaduct' 'fountain' 'tractor' 'plunger' 'grasshopper' 'tabby' 'butcher shop'],61.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1943,['sea cucumber' 'cannon' 'moving van' 'guacamole' 'beaker' 'spiny lobster' 'American alligator' 'walking stick' 'beer bottle' 'viaduct'],52.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1943,['sea cucumber' 'cannon' 'moving van' 'guacamole' 'beaker' 'spiny lobster' 'American alligator' 'walking stick' 'beer bottle' 'viaduct'],59.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1944,['plunger' 'brain coral' 'black widow' 'ice cream' 'plate' 'walking stick' 'pill bottle' 'brass' 'bee' 'chain'],52.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1944,['plunger' 'brain coral' 'black widow' 'ice cream' 'plate' 'walking stick' 'pill bottle' 'brass' 'bee' 'chain'],49.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1945,['barrel' 'Christmas stocking' 'barbershop' 'suspension bridge' 'cougar' 'sewing machine' 'bison' 'turnstile' 'black widow' 'sea slug'],52.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1945,['barrel' 'Christmas stocking' 'barbershop' 'suspension bridge' 'cougar' 'sewing machine' 'bison' 'turnstile' 'black widow' 'sea slug'],55.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1946,['goose' 'gazelle' 'bucket' 'coral reef' 'fountain' 'triumphal arch' 'acorn' 'crane' 'abacus' 'maypole'],50.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1946,['goose' 'gazelle' 'bucket' 'coral reef' 'fountain' 'triumphal arch' 'acorn' 'crane' 'abacus' 'maypole'],45.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1947,['koala' 'hourglass' 'walking stick' 'teapot' 'butcher shop' 'American alligator' 'thatch' 'cockroach' 'fly' 'CD player'],55.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1947,['koala' 'hourglass' 'walking stick' 'teapot' 'butcher shop' 'American alligator' 'thatch' 'cockroach' 'fly' 'CD player'],53.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1948,['baboon' 'sombrero' 'refrigerator' 'bison' 'umbrella' 'freight car' 'barbershop' 'syringe' 'chain' 'African elephant'],45.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1948,['baboon' 'sombrero' 'refrigerator' 'bison' 'umbrella' 'freight car' 'barbershop' 'syringe' 'chain' 'African elephant'],49.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1949,['king penguin' 'school bus' 'stopwatch' 'miniskirt' 'European fire salamander' 'convertible' 'ladybug' 'cliff' 'umbrella' 'remote control'],56.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1949,['king penguin' 'school bus' 'stopwatch' 'miniskirt' 'European fire salamander' 'convertible' 'ladybug' 'cliff' 'umbrella' 'remote control'],57.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1950,['bullet train' 'tabby' 'spider web' 'abacus' 'punching bag' 'centipede' 'butcher shop' 'bee' 'goose' 'barn'],56.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1950,['bullet train' 'tabby' 'spider web' 'abacus' 'punching bag' 'centipede' 'butcher shop' 'bee' 'goose' 'barn'],59.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1951,['miniskirt' 'brain coral' 'sock' 'pizza' 'moving van' 'espresso' 'convertible' 'broom' 'acorn' 'chimpanzee'],61.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1951,['miniskirt' 'brain coral' 'sock' 'pizza' 'moving van' 'espresso' 'convertible' 'broom' 'acorn' 'chimpanzee'],61.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1952,['brass' 'space heater' 'sewing machine' 'bucket' 'pomegranate' 'steel arch bridge' 'lakeside' 'Persian cat' 'scorpion' 'fountain'],47.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1952,['brass' 'space heater' 'sewing machine' 'bucket' 'pomegranate' 'steel arch bridge' 'lakeside' 'Persian cat' 'scorpion' 'fountain'],50.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1953,['vestment' 'pop bottle' 'kimono' 'go-kart' 'apron' 'military uniform' 'ice cream' 'water jug' 'fly' 'Christmas stocking'],47.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1953,['vestment' 'pop bottle' 'kimono' 'go-kart' 'apron' 'military uniform' 'ice cream' 'water jug' 'fly' 'Christmas stocking'],50.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1954,['bow tie' 'obelisk' 'snorkel' 'sombrero' 'space heater' 'scorpion' 'desk' 'grasshopper' 'remote control' 'golden retriever'],53.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1954,['bow tie' 'obelisk' 'snorkel' 'sombrero' 'space heater' 'scorpion' 'desk' 'grasshopper' 'remote control' 'golden retriever'],53.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1955,['cardigan' 'chest' 'space heater' 'cliff dwelling' 'torch' 'fountain' 'standard poodle' 'stopwatch' 'teapot' 'American alligator'],45.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1955,['cardigan' 'chest' 'space heater' 'cliff dwelling' 'torch' 'fountain' 'standard poodle' 'stopwatch' 'teapot' 'American alligator'],50.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1956,['thatch' 'swimming trunks' 'orangutan' 'bucket' 'guacamole' 'barn' 'sea cucumber' 'spider web' 'lawn mower' 'bathtub'],48.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1956,['thatch' 'swimming trunks' 'orangutan' 'bucket' 'guacamole' 'barn' 'sea cucumber' 'spider web' 'lawn mower' 'bathtub'],47.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1957,['mantis' 'swimming trunks' 'water tower' 'CD player' 'chain' 'meat loaf' 'binoculars' 'black widow' 'chest' 'American lobster'],50.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1957,['mantis' 'swimming trunks' 'water tower' 'CD player' 'chain' 'meat loaf' 'binoculars' 'black widow' 'chest' 'American lobster'],49.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1958,['reel' 'Yorkshire terrier' 'water tower' 'golden retriever' 'wok' 'miniskirt' 'cauliflower' 'kimono' 'dining table' 'alp'],53.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1958,['reel' 'Yorkshire terrier' 'water tower' 'golden retriever' 'wok' 'miniskirt' 'cauliflower' 'kimono' 'dining table' 'alp'],53.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1959,['trolleybus' 'sombrero' 'Persian cat' 'CD player' 'alp' 'hourglass' 'American alligator' 'guinea pig' 'poncho' 'miniskirt'],53.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1959,['trolleybus' 'sombrero' 'Persian cat' 'CD player' 'alp' 'hourglass' 'American alligator' 'guinea pig' 'poncho' 'miniskirt'],58.20%,True,100,25,10,0.00100,0.00,32x32x3
SET,CLASSES,ACCURACY,NORMALIZE,BATCH_SIZE,EPOCHS,# CLASSES,LEARNING RATE,WEIGHT DECAY,IMAGE SIZE
random/1960,['Labrador retriever' 'hog' 'potpie' 'plunger' 'sock' 'parking meter' 'bikini' 'ice lolly' 'black widow' 'nail'],43.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1960,['Labrador retriever' 'hog' 'potpie' 'plunger' 'sock' 'parking meter' 'bikini' 'ice lolly' 'black widow' 'nail'],42.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1961,['wok' 'coral reef' 'European fire salamander' 'remote control' 'spider web' 'altar' 'chest' 'mantis' 'magnetic compass' 'broom'],52.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1961,['wok' 'coral reef' 'European fire salamander' 'remote control' 'spider web' 'altar' 'chest' 'mantis' 'magnetic compass' 'broom'],57.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1962,['bighorn' 'pretzel' 'comic book' 'guacamole' 'candle' 'lesser panda' 'lifeboat' 'maypole' 'teddy' 'beacon'],57.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1962,['bighorn' 'pretzel' 'comic book' 'guacamole' 'candle' 'lesser panda' 'lifeboat' 'maypole' 'teddy' 'beacon'],61.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1963,['school bus' 'chest' 'Christmas stocking' 'organ' 'sulphur butterfly' 'pop bottle' 'chimpanzee' 'hourglass' 'poncho' 'birdhouse'],57.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1963,['school bus' 'chest' 'Christmas stocking' 'organ' 'sulphur butterfly' 'pop bottle' 'chimpanzee' 'hourglass' 'poncho' 'birdhouse'],59.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1964,['brain coral' 'European fire salamander' 'limousine' 'teapot' 'suspension bridge' 'convertible' 'syringe' 'cannon' 'umbrella' 'ice lolly'],49.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1964,['brain coral' 'European fire salamander' 'limousine' 'teapot' 'suspension bridge' 'convertible' 'syringe' 'cannon' 'umbrella' 'ice lolly'],50.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1965,['goldfish' 'fountain' 'sulphur butterfly' 'slug' 'black widow' 'ice cream' 'remote control' 'gasmask' 'cauliflower' 'viaduct'],57.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1965,['goldfish' 'fountain' 'sulphur butterfly' 'slug' 'black widow' 'ice cream' 'remote control' 'gasmask' 'cauliflower' 'viaduct'],59.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1966,['birdhouse' 'fly' 'black widow' 'tabby' 'Yorkshire terrier' 'barn' 'convertible' 'beach wagon' 'brain coral' 'butcher shop'],49.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1966,['birdhouse' 'fly' 'black widow' 'tabby' 'Yorkshire terrier' 'barn' 'convertible' 'beach wagon' 'brain coral' 'butcher shop'],53.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1967,['rugby ball' 'sea cucumber' 'apron' 'cougar' 'suspension bridge' 'computer keyboard' 'drumstick' 'convertible' 'bathtub' 'obelisk'],52.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1967,['rugby ball' 'sea cucumber' 'apron' 'cougar' 'suspension bridge' 'computer keyboard' 'drumstick' 'convertible' 'bathtub' 'obelisk'],54.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1968,['go-kart' 'tarantula' 'orangutan' 'flagpole' 'beer bottle' 'wok' 'limousine' 'ladybug' 'reel' 'dam'],49.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1968,['go-kart' 'tarantula' 'orangutan' 'flagpole' 'beer bottle' 'wok' 'limousine' 'ladybug' 'reel' 'dam'],55.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1969,['butcher shop' 'ice cream' 'European fire salamander' 'bighorn' 'viaduct' 'black widow' 'water tower' 'bell pepper' 'iPod' 'American lobster'],58.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1969,['butcher shop' 'ice cream' 'European fire salamander' 'bighorn' 'viaduct' 'black widow' 'water tower' 'bell pepper' 'iPod' 'American lobster'],58.60%,True,100,25,10,0.00100,0.00,32x32x3
random/1970,['boa constrictor' 'convertible' 'tractor' 'black stork' 'lampshade' 'cockroach' 'stopwatch' 'confectionery' 'ice cream' 'hourglass'],56.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1970,['boa constrictor' 'convertible' 'tractor' 'black stork' 'lampshade' 'cockroach' 'stopwatch' 'confectionery' 'ice cream' 'hourglass'],56.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1971,['Arabian camel' 'dragonfly' 'fur coat' 'acorn' 'refrigerator' 'crane' 'barn' 'bikini' 'freight car' 'iPod'],51.80%,False,100,25,10,0.00100,0.00,32x32x3
random/1971,['Arabian camel' 'dragonfly' 'fur coat' 'acorn' 'refrigerator' 'crane' 'barn' 'bikini' 'freight car' 'iPod'],56.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1972,['standard poodle' 'lemon' 'wok' 'cliff dwelling' 'spiny lobster' 'sock' 'altar' 'mushroom' 'scoreboard' 'European fire salamander'],56.40%,False,100,25,10,0.00100,0.00,32x32x3
random/1972,['standard poodle' 'lemon' 'wok' 'cliff dwelling' 'spiny lobster' 'sock' 'altar' 'mushroom' 'scoreboard' 'European fire salamander'],57.00%,True,100,25,10,0.00100,0.00,32x32x3
random/1973,['boa constrictor' 'Chihuahua' 'gondola' 'dining table' 'police van' 'beach wagon' 'guinea pig' 'triumphal arch' 'academic gown' 'fountain'],52.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1973,['boa constrictor' 'Chihuahua' 'gondola' 'dining table' 'police van' 'beach wagon' 'guinea pig' 'triumphal arch' 'academic gown' 'fountain'],53.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1974,['bullfrog' 'bullet train' 'frying pan' 'thatch' 'chain' 'centipede' 'parking meter' 'mantis' 'bow tie' 'triumphal arch'],49.60%,False,100,25,10,0.00100,0.00,32x32x3
random/1974,['bullfrog' 'bullet train' 'frying pan' 'thatch' 'chain' 'centipede' 'parking meter' 'mantis' 'bow tie' 'triumphal arch'],52.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1975,['dam' 'pizza' 'tabby' 'fountain' 'chimpanzee' 'tailed frog' 'coral reef' 'goose' 'lampshade' 'desk'],56.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1975,['dam' 'pizza' 'tabby' 'fountain' 'chimpanzee' 'tailed frog' 'coral reef' 'goose' 'lampshade' 'desk'],55.80%,True,100,25,10,0.00100,0.00,32x32x3
random/1976,['lawn mower' 'kimono' 'cliff' 'convertible' 'comic book' 'drumstick' 'seashore' 'turnstile' 'chimpanzee' 'desk'],57.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1976,['lawn mower' 'kimono' 'cliff' 'convertible' 'comic book' 'drumstick' 'seashore' 'turnstile' 'chimpanzee' 'desk'],59.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1977,['swimming trunks' 'beer bottle' 'beacon' 'turnstile' 'syringe' 'grasshopper' 'military uniform' 'police van' 'pomegranate' 'abacus'],58.20%,False,100,25,10,0.00100,0.00,32x32x3
random/1977,['swimming trunks' 'beer bottle' 'beacon' 'turnstile' 'syringe' 'grasshopper' 'military uniform' 'police van' 'pomegranate' 'abacus'],58.20%,True,100,25,10,0.00100,0.00,32x32x3
random/1978,['pomegranate' 'Chihuahua' 'plate' 'lesser panda' 'Egyptian cat' 'walking stick' 'American alligator' 'chain' 'brown bear' 'chimpanzee'],52.00%,False,100,25,10,0.00100,0.00,32x32x3
random/1978,['pomegranate' 'Chihuahua' 'plate' 'lesser panda' 'Egyptian cat' 'walking stick' 'American alligator' 'chain' 'brown bear' 'chimpanzee'],52.40%,True,100,25,10,0.00100,0.00,32x32x3
random/1979,['fur coat' 'lampshade' 'barbershop' 'lakeside' 'butcher shop' 'lawn mower' 'broom' 'teddy' 'brain coral' 'vestment'],52.60%,False,100,25,10,0.00100,0.00,32x32x3
